Order_ID,Customer_ID,Category,Payment_Method,Order_Value,Discount_Percent,Est_Delivery_Days,Actual_Delivery_Days,Customer_Rating,Returned,City_Tier,Delivery_Delay,Fulfillment_Status,High_Value_Order,Net_Revenue,Severe_Delay,Customer_Segment
ORD1961,CUST319,Fashion,CASH ON DELIVERY,1006.55,0,5,6,3.0,No,Tier 1,1,Unknown,True,1006.55,False,Standard Order
ORD1962,CUST200,Books,UPI,1146.7800000000002,30,6,7,1.0,Yes,Tier 2,1,Unknown,True,802.7460000000001,False,High-Risk Transaction
ORD1963,CUST140,Electronics,CREDIT CARD,1091.185,5,3,2,5.0,No,Tier 1,-1,Early,True,1036.62575,False,Standard Order
ORD1964,CUST327,Fashion,CREDIT CARD,1006.55,0,4,5,3.0,No,Tier 1,1,Unknown,True,1006.55,False,Standard Order
ORD1965,CUST291,Electronics,UPI,1091.185,15,3,3,4.0,No,Tier 2,0,On-Time,True,927.50725,False,Standard Order
ORD1966,CUST254,Fashion,UPI,1006.55,0,7,7,4.0,No,Tier 3,0,On-Time,True,1006.55,False,Standard Order
ORD1967,CUST345,Fashion,CREDIT CARD,1006.55,15,5,6,4.0,Yes,Tier 2,1,Unknown,True,855.5675,False,Standard Order
ORD1968,CUST290,Fashion,DEBIT CARD,1006.55,15,7,9,4.0,Yes,Tier 3,2,Unknown,True,855.5675,False,Standard Order
ORD1969,CUST244,Home & Kitchen,DEBIT CARD,1137.04,5,2,2,4.0,No,Tier 1,0,On-Time,True,1080.188,False,Loyal & Satisfied
ORD1970,CUST300,Fashion,UPI,1006.55,0,5,9,3.0,No,Tier 2,4,Severe Delay,True,1006.55,True,Standard Order
ORD1971,CUST260,Fashion,CASH ON DELIVERY,1006.55,5,3,3,4.0,Yes,Tier 2,0,On-Time,True,956.2225,False,Standard Order
ORD1972,CUST344,Electronics,CREDIT CARD,1091.185,0,5,6,4.0,No,Tier 1,1,Unknown,True,1091.185,False,Standard Order
ORD1973,CUST311,Fashion,UPI,1006.55,0,2,2,3.0,No,Tier 2,0,On-Time,True,1006.55,False,Standard Order
ORD1974,CUST304,Electronics,UPI,1091.185,5,6,8,2.0,Yes,Tier 2,2,Unknown,True,1036.62575,False,Standard Order
ORD1975,CUST319,Electronics,CREDIT CARD,1091.185,5,7,11,5.0,No,Tier 2,4,Severe Delay,True,1036.62575,True,Standard Order
ORD1976,CUST339,Home & Kitchen,CREDIT CARD,1137.04,10,7,6,3.0,Yes,Tier 2,-1,Early,True,1023.336,False,Standard Order
ORD1977,CUST256,Home & Kitchen,DEBIT CARD,1137.04,15,3,7,4.0,No,Tier 2,4,Severe Delay,True,966.484,True,Loyal & Satisfied
ORD1978,CUST240,Home & Kitchen,CASH ON DELIVERY,1137.04,10,5,7,4.0,No,Tier 1,2,Unknown,True,1023.336,False,Loyal & Satisfied
ORD1979,CUST145,Fashion,CASH ON DELIVERY,1006.55,0,3,4,2.0,No,Tier 1,1,Unknown,True,1006.55,False,Standard Order
ORD1980,CUST134,Fashion,CREDIT CARD,1006.55,0,6,6,4.0,No,Tier 2,0,On-Time,True,1006.55,False,Standard Order
ORD1981,CUST233,Beauty,UPI,1194.18,30,5,7,1.0,Yes,Tier 1,2,Unknown,Same,835.926,False,High-Risk Transaction
ORD1982,CUST181,Fashion,UPI,1006.55,10,5,7,3.0,No,Tier 1,2,Unknown,True,905.895,False,Standard Order
ORD1983,CUST214,Fashion,UPI,1006.55,30,3,3,4.0,No,Tier 1,0,On-Time,True,704.5849999999999,False,Standard Order
ORD1984,CUST296,Electronics,CREDIT CARD,1091.185,5,3,7,3.0,Yes,Tier 2,4,Severe Delay,True,1036.62575,True,Standard Order
ORD1985,CUST146,Fashion,UPI,1006.55,15,2,1,4.0,No,Tier 1,-1,Early,True,855.5675,False,Standard Order
ORD1986,CUST252,Fashion,DEBIT CARD,1006.55,10,6,5,5.0,No,Tier 2,-1,Early,True,905.895,False,Standard Order
ORD1987,CUST293,Fashion,CREDIT CARD,1006.55,5,2,2,4.0,No,Tier 2,0,On-Time,True,956.2225,False,Standard Order
ORD1988,CUST109,Home & Kitchen,CREDIT CARD,1137.04,10,7,7,1.0,No,Tier 1,0,On-Time,True,1023.336,False,Standard Order
ORD1989,CUST155,Fashion,UPI,1006.55,10,5,6,2.0,No,Tier 2,1,Unknown,True,905.895,False,Standard Order
ORD1990,CUST129,Home & Kitchen,CREDIT CARD,1137.04,5,3,2,4.0,No,Tier 2,-1,Early,True,1080.188,False,Loyal & Satisfied
ORD1991,CUST341,Books,CREDIT CARD,1146.7800000000002,5,5,9,5.0,No,Tier 2,4,Severe Delay,True,1089.441,True,Loyal & Satisfied
ORD1992,CUST208,Books,CREDIT CARD,1146.7800000000002,20,5,4,5.0,No,Tier 2,-1,Early,True,917.4240000000002,False,Loyal & Satisfied
ORD1993,CUST104,Home & Kitchen,UPI,1137.04,30,4,3,5.0,No,Tier 1,-1,Early,True,795.9279999999999,False,Loyal & Satisfied
ORD1994,CUST218,Beauty,DEBIT CARD,1194.18,5,7,6,3.0,No,Tier 2,-1,Early,Same,1134.471,False,Standard Order
ORD1995,CUST347,Electronics,DEBIT CARD,1091.185,5,4,4,3.0,No,Tier 1,0,On-Time,True,1036.62575,False,Standard Order
ORD1996,CUST132,Electronics,CREDIT CARD,1091.185,0,5,9,4.0,No,Tier 3,4,Severe Delay,True,1091.185,True,Standard Order
ORD1997,CUST217,Electronics,UPI,1091.185,15,3,4,2.0,No,Tier 3,1,Unknown,True,927.50725,False,Standard Order
ORD1998,CUST164,Home & Kitchen,DEBIT CARD,1137.04,5,5,7,1.0,No,Tier 2,2,Unknown,True,1080.188,False,Standard Order
ORD1999,CUST245,Beauty,DEBIT CARD,1194.18,50,7,6,5.0,No,Tier 1,-1,Early,Same,597.09,False,Loyal & Satisfied
ORD1009,CUST221,Fashion,UPI,1006.55,10,7,7,4.0,Yes,Tier 2,0,On-Time,True,905.895,False,Standard Order
